frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756574.548078000","0.996838000","0.942961000","68","296","100.64.0.1","23557","100.64.0.2","44870","244","9029","154"
"1746756574.548082000","0.996842000","0.942965000","69","296","100.64.0.1","23557","100.64.0.2","44870","244","9273","154"
"1746756574.548086000","0.996846000","0.942969000","70","296","100.64.0.1","23557","100.64.0.2","44870","244","9517","154"
"1746756574.605384000","1.054144000","1.000267000","71","52","100.64.0.2","44870","100.64.0.1","23557","0","154","3905"
"1746756574.605397000","1.054157000","1.000280000","72","52","100.64.0.2","44870","100.64.0.1","23557","0","154","4881"
"1746756574.609685000","1.058445000","1.004568000","73","296","100.64.0.1","23557","100.64.0.2","44870","244","9761","154"
"1746756574.609701000","1.058461000","1.004584000","74","296","100.64.0.1","23557","100.64.0.2","44870","244","10005","154"
"1746756574.609708000","1.058468000","1.004591000","75","296","100.64.0.1","23557","100.64.0.2","44870","244","10249","154"
"1746756574.609714000","1.058474000","1.004597000","76","296","100.64.0.1","23557","100.64.0.2","44870","244","10493","154"
"1746756574.609719000","1.058479000","1.004602000","77","296","100.64.0.1","23557","100.64.0.2","44870","244","10737","154"
"1746756574.609725000","1.058485000","1.004608000","78","296","100.64.0.1","23557","100.64.0.2","44870","244","10981","154"
"1746756574.609730000","1.058490000","1.004613000","79","296","100.64.0.1","23557","100.64.0.2","44870","244","11225","154"
"1746756574.609736000","1.058496000","1.004619000","80","296","100.64.0.1","23557","100.64.0.2","44870","244","11469","154"
"1746756574.609741000","1.058501000","1.004624000","81","296","100.64.0.1","23557","100.64.0.2","44870","244","11713","154"
"1746756574.609747000","1.058507000","1.004630000","82","296","100.64.0.1","23557","100.64.0.2","44870","244","11957","154"
"1746756574.668974000","1.117734000","1.063857000","83","52","100.64.0.2","44870","100.64.0.1","23557","0","154","6101"
"1746756574.673387000","1.122147000","1.068270000","84","296","100.64.0.1","23557","100.64.0.2","44870","244","12201","154"
