frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756675.806865000","1.066631000","1.066631000","155","296","100.64.0.1","23557","100.64.0.2","55452","244","11469","154"
"1746756675.806871000","1.066637000","1.066637000","156","296","100.64.0.1","23557","100.64.0.2","55452","244","25865","154"
"1746756675.865806000","1.125572000","1.125572000","157","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.865819000","1.125585000","1.125585000","158","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.865826000","1.125592000","1.125592000","159","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.865832000","1.125598000","1.125598000","160","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.865838000","1.125604000","1.125604000","161","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.870059000","1.129825000","1.129825000","162","296","100.64.0.1","23557","100.64.0.2","55452","244","26109","154"
"1746756675.870075000","1.129841000","1.129841000","163","296","100.64.0.1","23557","100.64.0.2","55452","244","26353","154"
"1746756675.870081000","1.129847000","1.129847000","164","296","100.64.0.1","23557","100.64.0.2","55452","244","26597","154"
"1746756675.927461000","1.187227000","1.187227000","165","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.927477000","1.187243000","1.187243000","166","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.927486000","1.187252000","1.187252000","167","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.927494000","1.187260000","1.187260000","168","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.927501000","1.187267000","1.187267000","169","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.931737000","1.191503000","1.191503000","170","296","100.64.0.1","23557","100.64.0.2","55452","244","26841","154"
"1746756675.931750000","1.191516000","1.191516000","171","296","100.64.0.1","23557","100.64.0.2","55452","244","27085","154"
"1746756675.937365000","1.197131000",,"172","76",,,,,,,
"1746756675.990576000","1.250342000","1.250342000","173","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.990589000","1.250355000","1.250355000","174","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.990595000","1.250361000","1.250361000","175","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.990601000","1.250367000","1.250367000","176","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.990608000","1.250374000","1.250374000","177","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.994820000","1.254586000","1.254586000","178","296","100.64.0.1","23557","100.64.0.2","55452","244","27329","154"
"1746756675.994834000","1.254600000","1.254600000","179","296","100.64.0.1","23557","100.64.0.2","55452","244","27573","154"
"1746756675.994840000","1.254606000","1.254606000","180","296","100.64.0.1","23557","100.64.0.2","55452","244","27817","154"
"1746756676.052768000","1.312534000","1.312534000","181","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756676.052785000","1.312551000","1.312551000","182","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756676.052794000","1.312560000","1.312560000","183","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756676.052802000","1.312568000","1.312568000","184","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756676.052810000","1.312576000","1.312576000","185","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756676.057030000","1.316796000","1.316796000","186","296","100.64.0.1","23557","100.64.0.2","55452","244","28061","154"
"1746756676.057047000","1.316813000","1.316813000","187","296","100.64.0.1","23557","100.64.0.2","55452","244","28305","154"
